hk	7
hincin	7
hiika̱hina̱	7
ha̱mbagi	7
gwaan	7
guna̱	7
gira	7
ga̱ta̱a̱gi	7
díbe̱	7
caanhina	7
bísa̱gi	7
buza̱a̱	7
buuꞌye̱e̱	7
bushici	7
buhange̱	7
buga̱	7
bubwaa	7
bo̱do̱	7
bisa̱nka̱ri	7
bine̱e̱	7
ba̱ra̱gi	7
ba̱ha̱na̱a̱	7
basagana	7
baariki	7
baaba	7
b	7
ayo̱n	7
atanaa	7
ashii	7
ara̱rabi	7
apaga	7
ana̱nna	7
ahyu	7
ahange̱	7
ace̱pe̱	7
Yo̱n	7
Uya̱	7
Undu	7
Ta̱hani	7
Ta̱bishi	7
Rubara̱ka	7
Mbata	7
Mata̱ma̱nriin	7
Ma	7
Lisitira	7
Kusu	7
Kuraane	7
Kubutu	7
Kilikiya	7
Iya	7
Images	7
Ikooniya	7
Huri	7
Hiruudiya	7
Cina̱na̱	7
Butataga	7
Buna	7
Buka̱	7
Aꞌye̱e̱	7
Akota̱ni	7
Ahoo	7
Aaꞌa	7
yisiti	6
xbusha̱pi	6
xbunaa	6
xanda̱i	6
xaja̱a̱	6
xUhwe̱n	6
xMashi	6
xBushi	6
wya̱ra̱mi	6
wun	6
wucici	6
wa̱shi	6
wa̱ra̱	6
wasa	6
ure̱ntun	6
ungwan	6
unda	6
ta̱ꞌyapa	6
